date,customer_id,product_category,payment_method,value [USD],time_on_site [Minutes],clicks_in_site,marketing_channel
23/11/2020,14493,506,paypal,171.85,20.7,7,Facebook Ads
23/11/2020,11119,505,paypal,320.22,11,9,Facebook Ads
23/11/2020,15190,514,paypal,35.63,15.7,7,Facebook Ads
23/11/2020,9804,513,credit,30.39,13.5,7,Facebook Ads
23/11/2020,16711,509,credit,488.35,45.3,13,Facebook Ads
23/11/2020,13076,515,paypal,359.94,16.2,6,Facebook Ads
23/11/2020,11546,513,credit,153.31,16.3,21,Facebook Ads
23/11/2020,19538,503,paypal,33.84,11.2,8,Facebook Ads
23/11/2020,10157,511,paypal,52.85,13.3,9,Facebook Ads
23/11/2020,140,515,paypal,516.87,72.8,48,Facebook Ads
23/11/2020,12043,513,paypal,73.26,30.7,7,Facebook Ads
23/11/2020,7148,512,credit,199.42,16,21,Facebook Ads
23/11/2020,3228,513,paypal,267.23,44.9,16,Facebook Ads
23/11/2020,19441,504,paypal,6.04,68.6,6,Facebook Ads
23/11/2020,2480,506,paypal,272.36,33.3,28,Facebook Ads
23/11/2020,10040,506,paypal,52.89,16,8,Facebook Ads
23/11/2020,8582,513,credit,70.17,56.3,9,Facebook Ads
23/11/2020,6728,507,credit,51.29,16.5,9,Facebook Ads
23/11/2020,16501,503,paypal,28.29,7,7,Facebook Ads
23/11/2020,3997,503,paypal,562.11,3.3,36,Facebook Ads
23/11/2020,15320,512,paypal,42.39,10.1,9,Facebook Ads
23/11/2020,14732,511,paypal,495.13,51.7,10,Facebook Ads
23/11/2020,16251,502,paypal,341.42,39.8,10,Facebook Ads
23/11/2020,5299,504,paypal,57.26,17.2,8,Facebook Ads
23/11/2020,16640,507,credit,74.12,6.9,10,Facebook Ads
23/11/2020,15722,512,credit,185.42,23.4,7,Facebook Ads
23/11/2020,19747,507,paypal,298.62,42.9,27,Facebook Ads
23/11/2020,8181,511,paypal,73.95,38.5,13,Facebook Ads
23/11/2020,4612,502,credit,225.53,12.4,16,Facebook Ads
23/11/2020,16638,505,paypal,67.64,15.5,7,Facebook Ads
23/11/2020,11105,508,credit,87.43,6.5,12,Facebook Ads
23/11/2020,10477,507,credit,8.93,10.9,6,Facebook Ads
23/11/2020,11924,515,credit,302.26,36.2,33,Facebook Ads
23/11/2020,6573,515,paypal,221.94,20.7,10,Facebook Ads
23/11/2020,15922,514,paypal,286.72,43,33,Facebook Ads
23/11/2020,12488,505,credit,666.51,71.4,17,Facebook Ads
23/11/2020,10769,504,paypal,161.87,28.8,20,Facebook Ads
23/11/2020,3401,506,paypal,123.04,27.7,15,Facebook Ads
23/11/2020,10199,513,paypal,30.78,13,7,Facebook Ads
23/11/2020,14035,506,credit,41.01,51.9,6,Facebook Ads
23/11/2020,9,501,credit,721.81,37.9,10,Facebook Ads
23/11/2020,6070,509,credit,13.3,24.9,7,Facebook Ads
23/11/2020,18862,505,paypal,37.36,49.7,7,Facebook Ads
23/11/2020,11987,503,paypal,154,16,17,Facebook Ads
23/11/2020,19820,509,credit,18.91,27.7,7,Facebook Ads
23/11/2020,16853,507,paypal,380.99,75.7,25,Facebook Ads
23/11/2020,7360,513,paypal,3.35,2.9,6,Facebook Ads
23/11/2020,13496,515,credit,204.12,23,21,Facebook Ads
23/11/2020,9365,505,credit,49.78,28.8,9,Facebook Ads
23/11/2020,18949,508,credit,13.57,8,7,Facebook Ads
23/11/2020,11689,503,credit,180.09,57.6,16,Facebook Ads
23/11/2020,19703,513,credit,42.78,22.1,7,Facebook Ads
23/11/2020,5637,502,credit,1.57,12.6,6,Facebook Ads
23/11/2020,10730,514,paypal,212.23,32.7,23,Facebook Ads
23/11/2020,3976,509,credit,265.03,13.7,9,Facebook Ads
23/11/2020,12508,513,paypal,465.21,35.3,20,Facebook Ads
23/11/2020,11797,515,paypal,24.95,25.9,7,Facebook Ads
23/11/2020,16230,502,credit,38.1,12.8,9,Facebook Ads
23/11/2020,17663,504,credit,500.27,32.5,7,Facebook Ads
23/11/2020,6214,506,credit,241.22,28.1,8,Facebook Ads
23/11/2020,10091,503,credit,26.18,3.2,7,Facebook Ads
23/11/2020,13134,513,paypal,55,23.2,7,Facebook Ads
23/11/2020,4416,511,credit,5.79,18.5,6,Facebook Ads
23/11/2020,19069,509,paypal,59.35,23.9,11,Facebook Ads
23/11/2020,339,510,credit,19.2,56.1,7,Facebook Ads
23/11/2020,11020,501,paypal,445.76,41,29,Facebook Ads
23/11/2020,5250,510,credit,15.6,9.2,7,Facebook Ads
23/11/2020,16682,512,paypal,193.49,19.8,9,Facebook Ads
23/11/2020,4974,515,credit,119.94,10.2,11,Facebook Ads
23/11/2020,3508,503,paypal,4.14,3.4,6,Facebook Ads
23/11/2020,1643,501,paypal,50.93,17.8,9,Facebook Ads
23/11/2020,312,515,paypal,172.71,30.4,16,Facebook Ads
23/11/2020,12523,508,paypal,194.72,35.7,21,Facebook Ads
23/11/2020,9377,502,credit,107.63,13.2,12,Facebook Ads
23/11/2020,14963,513,paypal,162.81,30.9,18,Facebook Ads
23/11/2020,16268,504,paypal,2.76,26.2,6,Facebook Ads
23/11/2020,17414,513,credit,81.27,27.9,10,Facebook Ads
23/11/2020,9515,506,paypal,95.26,19.9,9,Facebook Ads
23/11/2020,2546,504,paypal,487.54,58.2,27,Facebook Ads
23/11/2020,6612,515,paypal,551.95,58.2,45,Facebook Ads
23/11/2020,16099,514,credit,22.46,10.5,6,Facebook Ads
23/11/2020,8857,507,credit,708.83,25.2,19,Facebook Ads
23/11/2020,5084,513,credit,298.69,29.9,20,Facebook Ads
23/11/2020,6447,503,credit,103.83,24.6,11,Facebook Ads
23/11/2020,2747,513,paypal,295.11,20.1,26,Facebook Ads
23/11/2020,15023,506,paypal,56.73,13.3,11,Facebook Ads
23/11/2020,1813,509,credit,99.88,33.8,9,Facebook Ads
23/11/2020,14466,503,paypal,180.18,10.4,10,Facebook Ads
23/11/2020,17439,513,credit,56.06,6.6,8,Facebook Ads
23/11/2020,1861,502,paypal,95.76,31.1,9,Facebook Ads
23/11/2020,5698,515,credit,31.95,10.6,9,Facebook Ads
23/11/2020,15856,502,paypal,63.91,24.2,8,Facebook Ads
23/11/2020,123,502,paypal,37.29,20,7,Facebook Ads
23/11/2020,8608,504,paypal,329.27,43.7,8,Facebook Ads
23/11/2020,16316,513,paypal,85.07,17.9,10,Facebook Ads
23/11/2020,4630,510,credit,23.46,13.8,7,Facebook Ads
23/11/2020,15739,507,credit,191.72,20.4,17,Facebook Ads
23/11/2020,14165,502,credit,197.8,11,15,Facebook Ads
23/11/2020,6051,513,paypal,23.2,19.1,8,Facebook Ads
23/11/2020,3795,511,credit,95.35,4.4,14,Facebook Ads
23/11/2020,9576,504,credit,20.96,17.6,7,Facebook Ads
23/11/2020,6876,506,paypal,26.73,8.3,7,Facebook Ads
23/11/2020,6309,501,paypal,220.86,24.7,28,Facebook Ads
23/11/2020,9733,507,paypal,253.63,24.9,22,Facebook Ads
23/11/2020,9118,512,credit,41.31,5.4,9,Facebook Ads
23/11/2020,11527,505,credit,321.89,37.6,29,Facebook Ads
23/11/2020,16375,511,credit,257.73,80.1,24,Facebook Ads
23/11/2020,14507,505,credit,82.17,14.2,6,Facebook Ads
23/11/2020,2273,511,paypal,272.16,45,15,Facebook Ads
23/11/2020,13179,505,paypal,255.79,29.7,12,Organic/Direct
23/11/2020,17584,511,credit,29.5,12,7,YouTube Ads
23/11/2020,8306,511,credit,268.28,42.6,6,Facebook Ads
23/11/2020,5150,511,credit,495.9,49.9,38,YouTube Ads
23/11/2020,8160,514,credit,67.27,9.5,6,Facebook Ads
23/11/2020,12545,514,paypal,187.16,24.7,23,YouTube Ads
23/11/2020,17760,505,paypal,348.39,33.3,8,Google Search Ads
23/11/2020,13966,509,credit,38.71,33.6,8,Organic/Direct
23/11/2020,17198,502,paypal,357.51,11.7,19,Email Marketing
23/11/2020,11010,511,paypal,29.9,19.1,7,YouTube Ads
23/11/2020,9839,508,credit,93.87,10.8,10,Facebook Ads
23/11/2020,7674,508,paypal,129.92,16.7,8,Organic/Direct
23/11/2020,18451,508,paypal,80.59,6.4,10,Facebook Ads
23/11/2020,17623,509,credit,116.45,20.7,9,Facebook Ads
23/11/2020,3027,504,credit,39.51,8.8,9,Google Search Ads
23/11/2020,17595,509,credit,181.43,30.8,7,Organic/Direct
23/11/2020,13837,511,credit,198.74,38.9,8,Email Marketing
23/11/2020,3735,511,paypal,336.61,33.4,33,YouTube Ads
23/11/2020,12732,513,paypal,2.64,17.7,6,Email Marketing
23/11/2020,19287,507,paypal,442.92,22.1,17,Facebook Ads
23/11/2020,8141,503,paypal,6.69,20.2,6,Email Marketing
23/11/2020,5179,505,credit,32,22.7,8,Facebook Ads
23/11/2020,15632,501,credit,186.75,15.3,13,Facebook Ads
23/11/2020,12769,504,credit,328.34,76,13,Facebook Ads
23/11/2020,14576,511,credit,120.06,28.7,11,Google Search Ads
23/11/2020,10629,513,paypal,143.97,6.3,14,Email Marketing
23/11/2020,9276,514,paypal,348.94,52.4,17,Email Marketing
23/11/2020,11103,507,paypal,25.21,29.1,7,YouTube Ads
23/11/2020,3326,510,paypal,249.6,24.8,15,Google Search Ads
23/11/2020,593,512,credit,61.22,19,12,Email Marketing
23/11/2020,12295,501,credit,180.86,13,15,Organic/Direct
23/11/2020,14639,505,paypal,194.82,23.8,9,Google Search Ads
23/11/2020,8717,511,credit,232.77,39.1,25,Google Search Ads
23/11/2020,15249,514,credit,436.16,52.3,30,Email Marketing
23/11/2020,255,506,credit,474.96,40,20,Google Search Ads
23/11/2020,1639,508,paypal,304.21,26.7,24,YouTube Ads
23/11/2020,15662,501,paypal,28.19,11.4,6,Google Search Ads
23/11/2020,5424,511,paypal,123.28,8.9,16,YouTube Ads
23/11/2020,5159,513,paypal,580.13,74.5,11,Google Search Ads
23/11/2020,13430,510,credit,109.62,12.8,11,YouTube Ads
23/11/2020,9073,515,paypal,91.08,27.4,13,Email Marketing
23/11/2020,1907,507,credit,51.19,8.3,7,Google Search Ads
23/11/2020,9210,503,paypal,623.02,41.1,32,Facebook Ads
23/11/2020,6225,511,paypal,75,8.9,12,Google Search Ads
23/11/2020,14128,512,credit,276.83,9.4,22,Google Search Ads
23/11/2020,8734,505,paypal,429.36,24.2,24,Facebook Ads
23/11/2020,8147,506,credit,384.79,31.1,15,YouTube Ads
23/11/2020,951,509,credit,4.01,4.6,6,Email Marketing
23/11/2020,17589,509,paypal,8.46,39.4,6,Email Marketing
23/11/2020,17935,512,paypal,7.16,2.4,6,Facebook Ads
23/11/2020,15411,515,paypal,55.5,12.2,7,Google Search Ads
23/11/2020,18069,510,paypal,219.32,12.9,26,Google Search Ads
23/11/2020,13976,503,paypal,654.23,47,65,Google Search Ads
23/11/2020,7798,505,paypal,401.42,18.8,35,Facebook Ads
23/11/2020,16003,509,credit,168.14,19,10,Organic/Direct
23/11/2020,2512,509,paypal,120.12,9.4,17,YouTube Ads
23/11/2020,5414,510,paypal,58.09,16.9,8,YouTube Ads
23/11/2020,15402,503,credit,8.78,9.3,6,Organic/Direct
23/11/2020,16608,506,paypal,502.96,47.3,23,Email Marketing
23/11/2020,8131,506,credit,164.09,33,10,Email Marketing
23/11/2020,1739,508,credit,43.96,10.7,10,Email Marketing
23/11/2020,7850,514,paypal,1501.34,105.2,35,Facebook Ads
23/11/2020,1091,515,paypal,355.23,12.2,38,Facebook Ads
23/11/2020,5273,507,credit,103.74,37.4,10,Google Search Ads
23/11/2020,15846,509,paypal,219.61,13.7,14,Facebook Ads
23/11/2020,6608,506,paypal,137.51,16.2,7,Email Marketing
23/11/2020,6024,502,paypal,265.1,45.5,31,Facebook Ads
23/11/2020,11237,512,paypal,484.62,13.4,23,YouTube Ads
23/11/2020,18813,506,credit,321.32,13,19,Google Search Ads
23/11/2020,19257,508,credit,242.7,14,8,YouTube Ads
23/11/2020,19338,505,credit,314.12,38.1,13,YouTube Ads
23/11/2020,19399,504,credit,187.79,33.8,11,Email Marketing
23/11/2020,13660,504,credit,28.06,31.6,7,Email Marketing
23/11/2020,11251,504,paypal,352.8,36.9,27,Email Marketing
23/11/2020,8817,505,credit,381.46,87.3,19,Google Search Ads
23/11/2020,8322,511,credit,286.49,39.8,9,YouTube Ads
23/11/2020,6719,511,paypal,42.15,19.1,6,Organic/Direct
23/11/2020,10722,503,paypal,182.13,13.1,22,Organic/Direct
23/11/2020,18092,510,credit,299.23,37.8,24,Facebook Ads
23/11/2020,11175,505,credit,65.37,8.2,11,Facebook Ads
23/11/2020,5700,513,paypal,64.77,17.5,9,Email Marketing
23/11/2020,11637,507,paypal,78.6,36.8,6,Google Search Ads
23/11/2020,14829,508,paypal,351.09,12.9,28,YouTube Ads
23/11/2020,16752,502,credit,79.58,14.6,11,Google Search Ads
23/11/2020,6674,511,credit,277.03,25,22,YouTube Ads
23/11/2020,8862,503,paypal,57.22,16.3,7,YouTube Ads
23/11/2020,8658,510,credit,82.81,21.1,14,Organic/Direct
23/11/2020,16185,504,paypal,54.38,8.3,9,Facebook Ads
23/11/2020,124,508,credit,103.63,49.8,15,YouTube Ads
23/11/2020,3705,505,credit,69.91,22.2,8,Email Marketing
23/11/2020,6523,509,paypal,73.97,53.6,13,Organic/Direct
23/11/2020,4154,502,credit,839.21,161.4,55,Organic/Direct
23/11/2020,3898,508,credit,104.92,10.6,13,Google Search Ads
23/11/2020,14487,515,paypal,331.97,25.9,12,YouTube Ads
23/11/2020,10926,511,paypal,155.3,36,15,Email Marketing
23/11/2020,10658,509,paypal,35.33,6.3,10,Organic/Direct
23/11/2020,10363,508,credit,74.77,14.3,8,Facebook Ads
23/11/2020,17339,515,paypal,194.38,6.6,13,YouTube Ads
23/11/2020,3458,501,credit,8.54,54.1,7,Google Search Ads
23/11/2020,16342,515,credit,307,11.3,13,YouTube Ads
23/11/2020,10346,510,paypal,293.43,41.8,14,Google Search Ads
23/11/2020,15071,501,paypal,135.56,19.2,7,YouTube Ads
23/11/2020,3145,504,paypal,304.34,32.3,29,Organic/Direct
23/11/2020,3878,508,credit,171.99,6.7,23,Google Search Ads
23/11/2020,4107,506,paypal,38.04,8.2,6,YouTube Ads
23/11/2020,18168,504,paypal,50.02,15.9,7,Facebook Ads
23/11/2020,2627,506,paypal,131.9,71.2,15,YouTube Ads
23/11/2020,16373,514,paypal,54.81,13.2,7,Organic/Direct
23/11/2020,10886,506,credit,124.53,18.7,7,Facebook Ads
23/11/2020,4870,510,credit,323.81,54.4,12,Google Search Ads
23/11/2020,17169,512,credit,64.62,15.3,6,Facebook Ads
23/11/2020,15415,502,credit,440.14,37.8,45,YouTube Ads
23/11/2020,15421,506,credit,129.95,96.5,6,Organic/Direct
23/11/2020,8613,515,credit,272.71,30.7,13,Google Search Ads
23/11/2020,15879,511,paypal,106.19,21,12,Organic/Direct
23/11/2020,6274,501,paypal,553.72,57.2,23,Organic/Direct
23/11/2020,4047,505,credit,861.03,93.3,8,Organic/Direct
23/11/2020,2201,507,credit,85.55,12.6,11,YouTube Ads
23/11/2020,9565,509,paypal,7.7,9,6,Google Search Ads
23/11/2020,7249,512,paypal,124.31,36.5,6,YouTube Ads
23/11/2020,9270,512,credit,52.31,4.1,11,Facebook Ads
23/11/2020,186,502,credit,222.58,135,15,Email Marketing
23/11/2020,15379,507,paypal,8.17,20.4,6,Organic/Direct
23/11/2020,19944,508,credit,209.6,26.6,9,Facebook Ads
23/11/2020,11781,509,credit,348.59,63.7,11,Google Search Ads
23/11/2020,13418,514,paypal,355.26,22,12,Google Search Ads
23/11/2020,5781,511,paypal,55.87,21.2,10,YouTube Ads
23/11/2020,9134,511,paypal,48.26,10.7,9,Email Marketing
23/11/2020,12025,504,credit,161.87,41.8,6,Facebook Ads
23/11/2020,12818,503,credit,348.11,42,27,Organic/Direct
23/11/2020,6622,515,paypal,141.61,7,9,Email Marketing
23/11/2020,7200,503,paypal,264.89,18.3,30,Organic/Direct
23/11/2020,16623,508,credit,29.01,10.1,8,Facebook Ads
23/11/2020,19081,508,credit,137.42,17.1,9,Facebook Ads
23/11/2020,1022,511,paypal,294.21,46.9,33,Facebook Ads
23/11/2020,12017,508,paypal,0.08,11.8,6,YouTube Ads
23/11/2020,8316,515,paypal,283.33,23.7,22,YouTube Ads
23/11/2020,15958,504,paypal,17.64,29.7,8,Google Search Ads
23/11/2020,1445,501,credit,64.63,8.5,8,Organic/Direct
23/11/2020,9679,510,paypal,78.86,17.7,8,YouTube Ads
23/11/2020,1462,514,paypal,277.34,4,27,Organic/Direct
23/11/2020,2749,513,credit,191.3,25.2,15,Email Marketing
23/11/2020,17314,508,paypal,84.74,13.2,10,YouTube Ads
23/11/2020,15505,505,credit,170.94,14.9,16,Google Search Ads
23/11/2020,3871,515,paypal,207.03,20.1,6,Email Marketing
23/11/2020,7410,507,credit,189.14,7,24,YouTube Ads
23/11/2020,13258,505,paypal,56.14,25.7,7,YouTube Ads
23/11/2020,17195,509,credit,33.53,15.6,9,Organic/Direct
23/11/2020,3868,504,paypal,54.24,10.2,10,Google Search Ads
23/11/2020,7494,511,paypal,16.73,9.5,8,Email Marketing
23/11/2020,6432,504,credit,6.29,3.4,6,Email Marketing
23/11/2020,17965,515,credit,182.58,6.7,8,Facebook Ads
23/11/2020,19317,507,credit,60.62,10.1,9,Email Marketing
23/11/2020,13197,506,credit,238.18,24,13,YouTube Ads
23/11/2020,14838,515,credit,25.13,2.5,6,YouTube Ads
23/11/2020,7402,513,paypal,138.59,16,9,Email Marketing
23/11/2020,7006,504,paypal,54.56,8.1,7,Facebook Ads
23/11/2020,17194,507,paypal,189,10.3,15,Organic/Direct
23/11/2020,16577,507,credit,17.7,11.8,7,Organic/Direct
23/11/2020,19940,503,paypal,207.37,15.7,15,Email Marketing
23/11/2020,6623,505,paypal,116.19,39.2,6,Organic/Direct
23/11/2020,13232,507,credit,143.56,28.7,15,YouTube Ads
23/11/2020,19083,504,paypal,180.64,24.2,20,Google Search Ads
23/11/2020,9951,509,credit,57.57,8.7,7,Organic/Direct
23/11/2020,4823,504,paypal,344.34,45.3,6,Facebook Ads
23/11/2020,2383,514,paypal,223.7,17.3,15,Google Search Ads
23/11/2020,409,501,paypal,10.01,6.2,7,Facebook Ads
23/11/2020,4907,505,paypal,117.56,16.1,14,Email Marketing
23/11/2020,4600,513,paypal,377.64,29.3,16,Email Marketing
23/11/2020,740,507,paypal,1302.04,141.7,22,Email Marketing
23/11/2020,12163,503,paypal,230.38,22.5,27,Organic/Direct
23/11/2020,51,515,paypal,52.62,29.6,10,Email Marketing
23/11/2020,2074,505,paypal,456.68,15.4,36,Google Search Ads
23/11/2020,804,505,credit,547.03,59.1,30,Facebook Ads
23/11/2020,5053,501,credit,28.38,3.6,6,Facebook Ads
23/11/2020,2115,505,paypal,230.05,70.5,23,Google Search Ads
23/11/2020,7177,504,paypal,66.72,8,12,Organic/Direct
23/11/2020,5250,506,paypal,116.59,15.3,14,YouTube Ads
23/11/2020,19761,510,credit,7.02,3.4,6,Email Marketing
23/11/2020,3326,506,paypal,25.21,9.4,8,Facebook Ads
23/11/2020,10190,515,credit,14.13,6.8,6,YouTube Ads
23/11/2020,15601,507,credit,410.14,19.1,21,Email Marketing
23/11/2020,8500,512,credit,117.25,69.3,6,YouTube Ads
23/11/2020,411,502,paypal,392.01,10.8,8,Email Marketing
23/11/2020,18556,515,paypal,86.4,30.5,7,Facebook Ads
23/11/2020,18857,514,credit,132.69,16.4,15,Email Marketing
23/11/2020,13973,512,credit,96.99,30.2,9,YouTube Ads
23/11/2020,17992,503,credit,818.09,49.5,22,YouTube Ads
23/11/2020,1363,515,paypal,193,80.2,7,YouTube Ads
23/11/2020,9583,502,credit,91.5,18.1,7,Facebook Ads
23/11/2020,8860,506,paypal,109.62,11.7,8,Facebook Ads
23/11/2020,10124,507,credit,617.1,70.7,10,Email Marketing
23/11/2020,2221,504,paypal,267.91,36.9,27,Email Marketing
23/11/2020,6531,513,paypal,118.5,13,10,Facebook Ads
23/11/2020,15824,510,credit,43.41,10.8,7,Google Search Ads
23/11/2020,13544,505,credit,551.39,32.4,30,Facebook Ads
23/11/2020,17048,502,paypal,27.42,14,6,Organic/Direct
23/11/2020,608,501,paypal,3.69,3,6,Google Search Ads
23/11/2020,7849,508,credit,309.45,20.9,33,Email Marketing
23/11/2020,11973,504,credit,332.46,28.9,36,Email Marketing
23/11/2020,100,508,credit,230.91,10.6,13,Facebook Ads
23/11/2020,4909,514,credit,1172,134.6,106,Facebook Ads
23/11/2020,8100,510,paypal,98.04,24.2,11,YouTube Ads
23/11/2020,14648,512,credit,27.81,9.1,7,Facebook Ads
23/11/2020,14405,508,paypal,4.75,8.7,6,Organic/Direct
23/11/2020,18387,501,paypal,342.12,49.2,12,Email Marketing
23/11/2020,6544,515,paypal,402.82,42.9,27,YouTube Ads
23/11/2020,19297,515,paypal,184.06,12.3,19,Facebook Ads
23/11/2020,764,507,credit,61.32,18.4,9,Organic/Direct
23/11/2020,1453,509,credit,49.44,2.7,6,Google Search Ads
23/11/2020,9359,503,credit,147.46,23.4,20,YouTube Ads
23/11/2020,11073,511,paypal,50.85,29.3,9,Facebook Ads
23/11/2020,18972,502,credit,29.25,5.9,9,Google Search Ads
23/11/2020,4860,514,credit,179.91,21.6,14,Organic/Direct
23/11/2020,4870,509,credit,79.82,36.3,10,YouTube Ads
23/11/2020,11498,505,credit,385.78,52,27,Google Search Ads
23/11/2020,13456,515,credit,161.1,6.9,12,Email Marketing
23/11/2020,253,515,paypal,55.56,9.7,9,Organic/Direct
23/11/2020,11669,515,credit,44.37,3.9,7,Email Marketing
23/11/2020,844,503,paypal,190.51,32.9,11,Facebook Ads
23/11/2020,9285,515,credit,25.17,12.7,8,YouTube Ads
23/11/2020,7969,512,paypal,101.71,13.1,8,YouTube Ads
23/11/2020,19775,515,credit,25.96,3.5,8,Organic/Direct
23/11/2020,6856,515,paypal,42.99,25.1,9,Organic/Direct
23/11/2020,8335,508,credit,346.34,24.5,33,YouTube Ads
23/11/2020,3626,515,credit,817.83,63.2,74,Google Search Ads
23/11/2020,669,514,paypal,776.73,10.8,30,Email Marketing
23/11/2020,18278,504,paypal,102.91,12.7,9,Google Search Ads
23/11/2020,8166,513,paypal,203.57,35.7,18,YouTube Ads
23/11/2020,2297,512,credit,667.88,16.2,22,Facebook Ads
23/11/2020,15889,502,credit,1.91,11.2,6,Organic/Direct
23/11/2020,7200,503,credit,512.73,47.6,18,Google Search Ads
23/11/2020,8847,509,credit,17.42,3.9,7,Organic/Direct
23/11/2020,570,503,paypal,101.94,27.1,16,Facebook Ads
23/11/2020,8061,504,paypal,271.57,16.5,10,Facebook Ads
23/11/2020,10745,506,credit,125.38,27.7,18,Organic/Direct
23/11/2020,1447,506,credit,280.17,46.1,11,YouTube Ads
23/11/2020,1320,515,credit,276.86,31.1,25,Facebook Ads
23/11/2020,13089,506,paypal,59.63,7.3,10,YouTube Ads
23/11/2020,8286,509,credit,559.65,21.8,47,Email Marketing
23/11/2020,9932,514,paypal,598.7,26,56,YouTube Ads
23/11/2020,1845,515,credit,20.94,65.5,8,Email Marketing
23/11/2020,14384,509,paypal,21.55,56.4,7,Google Search Ads
23/11/2020,11683,507,paypal,125.23,17.1,9,Email Marketing
23/11/2020,16628,502,credit,400.81,21.6,35,Google Search Ads
23/11/2020,7423,507,credit,674.84,43.2,47,Google Search Ads
23/11/2020,16179,510,credit,6.96,8.4,7,Facebook Ads
23/11/2020,2747,511,credit,48.59,15.3,7,Google Search Ads
23/11/2020,2554,503,credit,110.25,8.1,12,YouTube Ads
23/11/2020,17095,503,credit,176.95,27,9,Email Marketing
23/11/2020,19714,501,paypal,31.88,9,8,Email Marketing
23/11/2020,3926,509,paypal,33.12,3.7,7,Email Marketing
23/11/2020,17307,506,credit,61.57,14.6,9,Facebook Ads
23/11/2020,15066,507,paypal,0.75,46.3,6,Google Search Ads
23/11/2020,14547,505,paypal,59.78,14.2,7,Facebook Ads
23/11/2020,7828,511,credit,44.44,10.1,6,Email Marketing
23/11/2020,19935,501,credit,159.63,15.2,10,Google Search Ads
23/11/2020,11970,515,paypal,63.46,2.6,6,Facebook Ads
23/11/2020,1283,509,credit,104.17,34.3,9,Google Search Ads
23/11/2020,15984,505,credit,306.69,33.4,32,Organic/Direct
23/11/2020,2677,513,paypal,384.41,31.1,33,Facebook Ads
23/11/2020,1905,501,credit,58.28,9.4,9,Google Search Ads
23/11/2020,8087,513,paypal,51.33,7.4,7,Facebook Ads
23/11/2020,17103,501,credit,86.39,26.2,11,YouTube Ads
23/11/2020,17796,512,credit,151.72,18.5,20,YouTube Ads
23/11/2020,19993,512,credit,32.71,7.1,6,Google Search Ads
23/11/2020,752,506,paypal,1.15,33,6,Google Search Ads
23/11/2020,13280,513,credit,406.69,96.5,14,Google Search Ads
23/11/2020,3669,504,credit,263.7,25.5,14,Google Search Ads
23/11/2020,14349,515,paypal,19.23,11.9,6,Email Marketing
23/11/2020,4397,514,paypal,290.37,43.2,35,YouTube Ads
23/11/2020,13317,501,paypal,205.9,18.2,24,Email Marketing
23/11/2020,17099,505,credit,69.67,6.2,12,YouTube Ads
23/11/2020,7201,503,paypal,585.28,78.5,58,Facebook Ads
23/11/2020,3079,506,credit,149.46,11.2,9,Google Search Ads
23/11/2020,8534,513,paypal,493.94,47.7,7,Email Marketing
23/11/2020,8746,502,paypal,78.56,12.6,8,YouTube Ads
